0,0,-2
0,0,2
0,0,0
0,0,-5
0,0,-4
0,0,4
0,0,-6
0,0,5
0,0,3
0,0,-2
0,0,-8
0,0,-3
0,0,7
0,0,2
0,0,0
0,0,-4
0,0,-4
0,0,-2
0,0,1
0,0,4
0,0,-2
0,0,-3
0,0,-1
0,0,0
0,0,0
0,0,5
0,0,-5
0,0,0
0,0,-3
0,0,-4
0,0,1
0,0,-1
0,0,-3
0,0,7
0,0,4
0,0,-10
0,0,14
0,0,14
0,0,-12
0,0,-3
0,0,6
0,0,-11
0,0,0
0,0,1
0,0,-8
0,0,-6
0,0,3
0,0,-4
0,0,0
0,0,-2
0,0,2
0,0,-2
0,0,-1
0,0,-2
0,0,-2
0,0,-1
0,0,-2
0,0,0
0,0,8
0,0,5
0,0,0
0,0,7
0,0,-1
0,0,4
0,0,-6
0,0,4
0,0,-2
0,0,-7
0,0,-8
0,0,3
0,0,-5
0,0,-1
0,0,0
0,0,-5
0,0,5
0,0,1
0,0,-3
0,0,3
0,0,2
0,0,0
0,0,-2
0,0,-4
0,0,16
0,0,7
0,0,1
0,0,-22
0,0,7
0,0,-13
0,0,-20
0,0,5
0,0,11
0,0,16
0,0,10
0,0,-8
0,0,-6
0,0,-10
0,0,-1
0,0,0
0,0,-18
0,0,-15
0,0,-8
0,0,-2
0,0,-6
0,0,-8
0,0,-11
0,0,-5
0,0,1
0,0,1
0,0,5
0,0,13
0,0,7
0,0,9
0,0,21
0,0,18
0,0,17
0,0,19
0,0,-56
0,0,-76
0,0,-29
0,0,-95
0,0,-436
0,0,-999
0,0,-999
0,0,-999
0,0,-97
0,0,644
0,0,1494
0,0,1554
0,0,855
0,0,507
0,0,104
0,0,6
0,0,-14
0,0,-45
0,0,-10
0,0,-24
0,0,-45
0,0,-43
0,0,-17
0,0,-29
0,0,-28
0,0,-17
0,0,-11
0,0,4
0,0,7
0,0,9
0,0,-2
0,0,11
0,0,12
0,0,4
0,0,-3
0,0,-10
0,0,-11
0,0,-8
0,0,-12
0,0,-14
0,0,-10
0,0,-10
0,0,-11
0,0,-11
0,0,-14
0,0,-8
0,0,-7
0,0,-6
0,0,-1
0,0,7
0,0,-3
0,0,-5
0,0,-2
0,0,-2
0,0,-1
0,0,18
0,0,14
0,0,-3
0,0,2
0,0,-17
0,0,-14
0,0,6
0,0,3
0,0,8
0,0,-11
0,0,-8
0,0,-5
0,0,3
0,0,4
0,0,8
0,0,-20
0,0,-21
0,0,-4
0,0,-5
0,0,-22
0,0,-37
0,0,-37
0,0,-14
0,0,19
0,0,96
0,0,182
0,0,377
0,0,573
0,0,687
0,0,958
0,0,1002
0,0,703
0,0,-590
0,0,-999
0,0,-995
0,0,-795
0,0,-135
0,0,100
0,0,133
0,0,137
0,0,112
0,0,107
0,0,61
0,0,-3
0,0,-6
0,0,-5
0,0,5
0,0,-4
0,0,22
0,0,14
0,0,56
0,0,3
0,0,-16
0,0,-22
0,0,-11
0,0,1
0,0,9
0,0,5
0,0,8
0,0,5
0,0,-13
0,0,-1
0,0,-6
0,0,0
0,0,6
0,0,11
0,0,12
