-48,-50,992
-48,-42,1000
-53,-47,1006
-54,-56,1001
-52,-41,1006
-53,-45,1002
-56,-46,999
-59,-48,1006
-58,-41,1009
-60,-46,997
-56,-46,996
-61,-43,1009
-61,-48,997
-62,-47,1007
-62,-48,1004
-63,-47,1005
-66,-51,998
-61,-42,1005
-60,-42,999
-62,-45,1000
-61,-47,997
-64,-39,1014
-61,-47,999
-63,-43,1006
-64,-49,1000
-65,-43,1008
-64,-41,1001
-72,-56,1001
-66,-45,999
-68,-47,1003
-73,-49,1010
-65,-44,994
-74,-46,1016
-73,-50,1003
-69,-44,998
-65,-43,986
-71,-52,1006
-54,-31,1007
-50,-15,982
-99,-105,1042
-82,-34,999
-86,-25,986
-70,-53,957
-91,-48,993
-87,-36,998
-86,-36,1002
-91,-22,997
-94,-25,984
-110,-29,1013
-107,-4,1019
-100,-2,984
-115,4,995
-131,43,1065
-117,37,1081
-135,-7,1093
-66,85,1059
-132,17,1147
-125,-24,1111
-109,-25,1028
-70,-21,917
-21,-52,811
1,-40,857
-40,-77,905
-37,-68,924
-33,-54,965
-45,-64,1029
-51,-60,1041
-43,-63,998
-48,-77,1002
-49,-58,1014
-39,-44,1006
-50,-66,1015
-50,-72,990
-68,-61,1011
-69,-57,1009
-63,-58,994
-54,-71,985
-63,-73,1007
-62,-74,999
-62,-78,1005
-64,-71,1006
-65,-73,1005
-55,-69,992
-56,-68,993
-64,-68,1009
-64,-52,1007
-73,-82,1009
-63,-69,1002
-74,-85,1009
-60,-66,992
-67,-81,1007
-66,-76,990
-68,-76,996
-68,-82,1001
-65,-73,995
-75,-74,1015
-76,-78,1014
-70,-76,999
-64,-83,989
-70,-72,992
-73,-76,1002
-72,-77,1010
-73,-83,1002
-78,-82,1006
-69,-77,998
-68,-78,993
-83,-89,1013
-78,-74,1008
-69,-82,988
-83,-92,992
-82,-72,1009
-87,-83,1020
-87,-102,1007
-83,-99,988
-67,-95,938
-69,-52,942
-49,-48,880
-77,-8,926
-49,-20,929
-43,-26,989
-70,20,1157
-91,24,1069
-128,-14,1153
-132,36,1093
-117,45,996
-131,26,979
-125,29,989
-141,38,1013
-135,27,1000
-132,41,993
-138,41,974
-151,27,999
-141,44,987
-153,35,997
-145,40,999
-152,45,999
-138,45,999
-129,57,986
-136,41,995
-134,49,1002
-136,52,1004
-129,48,997
-131,50,993
-119,52,978
-121,50,999
-122,51,1015
-115,56,1009
-117,61,1002
-114,46,985
-124,46,1002
-123,53,1009
-124,46,1010
-125,45,1003
-123,45,986
-121,46,998
-116,48,989
-112,45,986
-114,61,1001
-118,47,1006
-120,41,1006
-105,58,1001
-104,44,978
-114,40,1000
-115,47,1000
-106,52,998
-110,51,992
-96,57,940
-102,52,970
-66,41,963
11,102,884
-23,99,980
-8,133,917
-38,147,973
-48,102,1121
-52,108,1096
-65,68,1210
-61,19,1007
-91,-12,1003
-86,-32,990
-83,0,1027
-94,-13,1042
-81,6,1011
-87,1,1003
-93,-10,998
-94,-7,992
-97,-8,991
-88,4,980
-101,-2,993
-100,1,1003
-102,7,1006
-94,11,999
-105,4,1004
-96,12,992
-96,9,1005
-101,4,1002
-91,23,1008
-98,15,1004
-100,8,1010
-95,13,1008
-96,19,1002
-98,11,1008
-100,9,1003
-97,14,1001
-98,13,999
-99,10,997
-98,10,996
-100,10,1000
-99,14,1001
-101,10,1012
-105,2,1017
-100,10,1006
-99,16,1003
-100,10,1011
-102,12,1002
-103,9,999
-101,15,1005
-99,15,996
-100,11,993
-103,14,1003
-100,13,994
-103,12,1003
-104,13,1002
-103,13,1002
-95,-8,1054
-103,50,1183
-117,-3,1187
-103,-4,1126
-118,-57,1051
-107,-75,876
-71,-82,803
-27,-71,788
-57,-82,898
-80,-95,1007
-84,-89,1013
-83,-72,996
-89,-77,1013
-80,-51,988
-72,-56,1008
-73,-51,1002
-74,-53,1011
-67,-37,1002
-67,-34,996
-66,-32,983
-74,-44,1001
-75,-31,1019
-72,-36,1016
-74,-31,1008
-80,-40,1017
-71,-28,985
-81,-47,1004
-73,-30,1001
-74,-32,999
-79,-43,995
-70,-24,1013
-73,-27,996
-76,-30,998
-75,-18,1020
-76,-24,1005
-76,-29,993
-73,-15,1011
-68,-17,987
-72,-19,1004
-68,-25,998
-72,-12,1003
-77,-19,1015
-73,-8,1010
-82,-18,1015
-74,-27,992
-76,-24,988
-73,-18,1010
-74,-25,1004
-75,-15,1004
-77,-28,1001
-68,-9,994
-73,-19,1014
-71,-20,1003
-77,-24,1011
-74,-16,989
-80,-14,1009
-82,-30,1017
-70,-2,1000
-80,-34,1004
-85,-35,997
-76,-14,1011
-74,-16,988
